Server,Tasks Executed,Energy Consumed,Average Energy Consumed,Average Time Execution, Waiting Time
iot-0-541,10000,2421465.92,242.15,345.92
iot-0-542,10000,2421463.19,242.15,345.92
iot-0-543,10000,2421397.43,242.14,345.91
iot-0-544,10000,2421425.85,242.14,345.92
iot-0-545,10000,2421400.04,242.14,345.91
iot-0-546,10000,2421480.13,242.15,345.92
iot-0-547,10000,2421488.89,242.15,345.93
iot-0-548,10000,2421493.63,242.15,345.93
iot-0-549,10000,2421426.13,242.14,345.92
iot-0-550,10000,2421443.51,242.14,345.92
iot-0-551,10000,2421440.78,242.14,345.92
iot-0-552,10000,2421359.93,242.14,345.91
iot-0-553,10000,2421457.15,242.15,345.92
iot-0-554,10000,2421483.15,242.15,345.93
iot-0-555,10000,2421336.86,242.13,345.90
iot-0-556,10000,2421406.01,242.14,345.91
iot-0-557,10000,2421427.28,242.14,345.92
iot-0-558,10000,2421383.59,242.14,345.91
iot-0-559,10000,2421415.86,242.14,345.92
iot-0-560,10000,2421432.88,242.14,345.92
iot-0-561,10000,2421490.19,242.15,345.93
iot-0-562,10000,2421388.12,242.14,345.91
iot-0-563,10000,2421453.13,242.15,345.92
iot-0-564,10000,2421418.59,242.14,345.92
iot-0-565,10000,2421405.43,242.14,345.91
iot-0-566,10000,2421459.74,242.15,345.92
iot-0-567,10000,2421431.73,242.14,345.92
iot-0-568,10000,2421341.18,242.13,345.90
iot-0-569,10000,2421448.11,242.14,345.92
iot-0-570,10000,2421465.05,242.15,345.92
iot-0-571,10000,2421433.74,242.14,345.92
iot-0-572,10000,2421405.72,242.14,345.91
iot-0-573,10000,2421381.66,242.14,345.91
iot-0-574,10000,2421460.46,242.15,345.92
iot-0-575,10000,2421419.38,242.14,345.92
iot-0-576,10000,2421428.00,242.14,345.92
iot-0-577,10000,2421355.27,242.14,345.91
iot-0-578,10000,2421444.95,242.14,345.92
iot-0-579,10000,2421452.85,242.15,345.92
iot-0-580,10000,2421466.35,242.15,345.92
iot-0-581,10000,2421348.43,242.13,345.91
iot-0-582,10000,2421463.04,242.15,345.92
iot-0-583,10000,2421476.40,242.15,345.92
iot-0-584,10000,2421482.14,242.15,345.92
iot-0-585,10000,2421440.35,242.14,345.92
iot-0-586,10000,2421354.98,242.14,345.91
iot-0-587,10000,2421460.17,242.15,345.92
iot-0-588,10000,2421451.84,242.15,345.92
iot-0-589,10000,2421499.67,242.15,345.93
iot-0-590,10000,2421343.39,242.13,345.91
iot-0-591,10000,2421482.29,242.15,345.92
iot-0-592,10000,2421372.20,242.14,345.91
iot-0-593,10000,2421492.48,242.15,345.93
iot-0-594,10000,2421372.87,242.14,345.91
iot-0-595,10000,2421378.60,242.14,345.91
iot-0-596,10000,2421444.23,242.14,345.92
iot-0-597,10000,2421421.25,242.14,345.92
iot-0-598,10000,2421472.25,242.15,345.92
iot-0-599,10000,2421466.92,242.15,345.92
iot-0-600,10000,2421378.92,242.14,345.91
iot-0-601,10000,2421458.45,242.15,345.92
iot-0-602,10000,2421364.12,242.14,345.91
iot-0-603,10000,2421329.63,242.13,345.90
iot-0-604,10000,2421471.23,242.15,345.92
iot-0-605,10000,2421416.29,242.14,345.92
iot-0-606,10000,2421412.97,242.14,345.92
iot-0-607,10000,2421501.82,242.15,345.93
iot-0-608,10000,2421425.56,242.14,345.92
iot-0-609,10000,2421434.61,242.14,345.92
iot-0-610,10000,2421399.32,242.14,345.91
iot-0-611,10000,2421442.94,242.14,345.92
iot-0-612,10000,2421467.35,242.15,345.92
iot-0-613,10000,2421365.04,242.14,345.91
iot-0-614,10000,2421396.85,242.14,345.91
iot-0-615,10000,2421413.85,242.14,345.92
iot-0-616,10000,2421422.54,242.14,345.92
iot-0-617,10000,2421340.73,242.13,345.90
iot-0-618,10000,2421462.61,242.15,345.92
iot-0-619,10000,2421472.67,242.15,345.92
iot-0-620,10000,2421449.69,242.14,345.92
iot-0-621,10000,2421492.63,242.15,345.93
iot-0-622,10000,2421383.26,242.14,345.91
iot-0-623,10000,2421376.58,242.14,345.91
iot-0-624,10000,2421484.30,242.15,345.93
iot-0-625,10000,2421434.46,242.14,345.92
iot-0-626,10000,2421441.79,242.14,345.92
iot-0-627,10000,2421394.44,242.14,345.91
iot-0-628,10000,2421419.96,242.14,345.92
iot-0-629,10000,2421318.36,242.13,345.90
iot-0-630,10000,2421470.94,242.15,345.92
iot-0-631,10000,2421393.95,242.14,345.91
iot-0-632,10000,2421432.45,242.14,345.92
iot-0-633,10000,2421392.61,242.14,345.91
iot-0-634,10000,2421477.84,242.15,345.92
iot-0-635,10000,2421468.36,242.15,345.92
iot-0-636,10000,2421382.66,242.14,345.91
iot-0-637,10000,2421462.04,242.15,345.92
iot-0-638,10000,2421360.43,242.14,345.91
iot-0-639,10000,2421431.88,242.14,345.92
iot-0-640,10000,2421383.41,242.14,345.91
iot-0-641,10000,2421445.67,242.14,345.92
iot-0-642,10000,2421354.84,242.14,345.91
iot-0-643,10000,2421427.43,242.14,345.92
iot-0-644,10000,2421352.61,242.14,345.91
iot-0-645,10000,2421387.76,242.14,345.91
iot-0-646,10000,2421392.08,242.14,345.91
iot-0-647,10000,2421390.61,242.14,345.91
iot-0-648,10000,2421492.77,242.15,345.93
iot-0-649,10000,2421502.68,242.15,345.93
iot-0-650,10000,2421436.04,242.14,345.92
iot-0-651,10000,2421496.79,242.15,345.93
iot-0-652,10000,2421484.44,242.15,345.93
iot-0-653,10000,2421491.48,242.15,345.93
iot-0-654,10000,2421394.72,242.14,345.91
iot-0-655,10000,2421487.17,242.15,345.93
iot-0-656,10000,2421342.64,242.13,345.91
iot-0-657,10000,2421452.56,242.15,345.92
iot-0-658,10000,2421407.32,242.14,345.91
iot-0-659,10000,2421490.90,242.15,345.93
iot-0-660,10000,2421487.46,242.15,345.93
iot-0-661,10000,2421424.12,242.14,345.92
iot-0-662,10000,2421391.93,242.14,345.91
iot-0-663,10000,2421414.71,242.14,345.92
iot-0-664,10000,2421387.47,242.14,345.91
iot-0-665,10000,2421448.68,242.14,345.92
iot-0-666,10000,2421398.89,242.14,345.91
iot-0-667,10000,2421422.26,242.14,345.92
iot-0-668,10000,2421474.53,242.15,345.92
iot-0-669,10000,2421437.48,242.14,345.92
iot-0-670,10000,2421460.60,242.15,345.92
iot-0-671,10000,2421435.18,242.14,345.92
iot-0-672,10000,2421425.70,242.14,345.92
iot-0-673,10000,2421437.91,242.14,345.92
iot-0-674,10000,2421369.86,242.14,345.91
iot-0-675,10000,2421420.82,242.14,345.92
iot-0-676,10000,2421361.10,242.14,345.91
iot-0-677,10000,2421477.98,242.15,345.92
iot-0-678,10000,2421462.90,242.15,345.92
iot-0-679,10000,2421497.22,242.15,345.93
iot-0-680,10000,2421368.43,242.14,345.91
iot-0-681,10000,2421418.74,242.14,345.92
iot-0-682,10000,2421359.79,242.14,345.91
iot-0-683,10000,2421445.81,242.14,345.92
iot-0-684,10000,2421487.75,242.15,345.93
iot-0-685,10000,2421347.62,242.13,345.91
iot-0-686,10000,2421455.86,242.15,345.92
iot-0-687,10000,2421476.97,242.15,345.92
iot-0-688,10000,2421457.59,242.15,345.92
iot-0-689,10000,2421502.11,242.15,345.93
iot-0-690,10000,2421462.18,242.15,345.92
iot-0-691,10000,2421373.57,242.14,345.91
iot-0-692,10000,2421486.02,242.15,345.93
iot-0-693,10000,2421423.12,242.14,345.92
iot-0-694,10000,2421404.86,242.14,345.91
iot-0-695,10000,2421464.77,242.15,345.92
iot-0-696,10000,2421498.37,242.15,345.93
iot-0-697,10000,2421355.99,242.14,345.91
iot-0-698,10000,2421394.58,242.14,345.91
iot-0-699,10000,2421312.17,242.13,345.90
iot-0-700,10000,2421401.29,242.14,345.91
iot-0-701,10000,2421384.45,242.14,345.91
iot-0-702,10000,2421504.40,242.15,345.93
iot-0-703,10000,2421441.07,242.14,345.92
iot-0-704,10000,2421495.50,242.15,345.93
iot-0-705,10000,2421419.81,242.14,345.92
iot-0-706,10000,2421481.86,242.15,345.92
iot-0-707,10000,2421460.89,242.15,345.92
iot-0-708,10000,2421444.09,242.14,345.92
iot-0-709,10000,2421368.22,242.14,345.91
iot-0-710,10000,2421409.21,242.14,345.91
iot-0-711,10000,2421468.21,242.15,345.92
iot-0-712,10000,2421501.96,242.15,345.93
iot-0-713,10000,2421351.38,242.14,345.91
iot-0-714,10000,2421438.20,242.14,345.92
iot-0-715,10000,2421475.68,242.15,345.92
iot-0-716,10000,2421405.00,242.14,345.91
iot-0-717,10000,2421479.99,242.15,345.92
iot-0-718,10000,2421432.02,242.14,345.92
iot-0-719,10000,2421406.58,242.14,345.91
iot-0-720,10000,2421423.40,242.14,345.92
iot-0-721,10000,2421442.79,242.14,345.92
iot-0-722,10000,2421399.61,242.14,345.91
iot-0-723,10000,2421463.76,242.15,345.92
iot-0-724,10000,2421396.43,242.14,345.91
iot-0-725,10000,2421400.33,242.14,345.91
iot-0-726,10000,2421449.83,242.14,345.92
iot-0-727,10000,2421392.26,242.14,345.91
iot-0-728,10000,2421395.07,242.14,345.91
iot-0-729,10000,2421485.30,242.15,345.93
iot-0-730,10000,2421416.87,242.14,345.92
iot-0-731,10000,2421422.69,242.14,345.92
iot-0-732,10000,2421341.52,242.13,345.90
iot-0-733,10000,2421413.42,242.14,345.92
iot-0-734,10000,2421455.72,242.15,345.92
iot-0-735,10000,2421401.58,242.14,345.91
iot-0-736,10000,2421430.30,242.14,345.92
iot-0-737,10000,2421382.52,242.14,345.91
iot-0-738,10000,2421346.37,242.13,345.91
iot-0-739,10000,2421457.87,242.15,345.92
iot-0-740,10000,2421489.76,242.15,345.93
iot-0-741,10000,2421417.44,242.14,345.92
iot-0-742,10000,2421355.84,242.14,345.91
iot-0-743,10000,2421426.99,242.14,345.92
iot-0-744,10000,2421464.91,242.15,345.92
iot-0-745,10000,2421394.10,242.14,345.91
iot-0-746,10000,2421351.58,242.14,345.91
iot-0-747,10000,2421497.65,242.15,345.93
iot-0-748,10000,2421402.48,242.14,345.91
iot-0-749,10000,2421481.45,242.15,345.92
iot-0-750,10000,2421473.67,242.15,345.92
iot-0-751,10000,2421468.93,242.15,345.92
iot-0-752,10000,2421404.72,242.14,345.91
iot-0-753,10000,2421313.62,242.13,345.90
iot-0-754,10000,2421467.64,242.15,345.92
iot-0-755,10000,2421473.24,242.15,345.92
iot-0-756,10000,2421382.97,242.14,345.91
iot-0-757,10000,2421457.30,242.15,345.92
iot-0-758,10000,2421471.52,242.15,345.92
iot-0-759,10000,2421490.76,242.15,345.93
iot-0-760,10000,2421495.93,242.15,345.93
iot-0-761,10000,2421325.23,242.13,345.90
iot-0-762,10000,2421384.85,242.14,345.91
iot-0-763,10000,2421375.35,242.14,345.91
iot-0-764,10000,2421483.87,242.15,345.93
iot-0-765,10000,2421383.87,242.14,345.91
iot-0-766,10000,2421458.88,242.15,345.92
iot-0-767,10000,2421480.71,242.15,345.92
iot-0-768,10000,2421497.94,242.15,345.93
iot-0-769,10000,2421435.04,242.14,345.92
iot-0-770,10000,2421364.65,242.14,345.91
iot-0-771,10000,2421337.01,242.13,345.90
iot-0-772,10000,2421441.64,242.14,345.92
iot-0-773,10000,2421489.32,242.15,345.93
iot-0-774,10000,2421450.69,242.15,345.92
iot-0-775,10000,2421330.42,242.13,345.90
iot-0-776,10000,2421388.55,242.14,345.91
iot-0-777,10000,2421364.79,242.14,345.91
iot-0-778,10000,2421486.31,242.15,345.93
iot-0-779,10000,2421357.00,242.14,345.91
iot-0-780,10000,2421414.28,242.14,345.92
iot-0-781,10000,2421423.98,242.14,345.92
iot-0-782,10000,2421479.56,242.15,345.92
iot-0-783,10000,2421326.51,242.13,345.90
iot-0-784,10000,2421449.11,242.14,345.92
iot-0-785,10000,2421374.62,242.14,345.91
iot-0-786,10000,2421396.68,242.14,345.91
iot-0-787,10000,2421445.52,242.14,345.92
iot-0-788,10000,2421408.92,242.14,345.91
iot-0-789,10000,2421485.02,242.15,345.93
iot-0-790,10000,2421455.57,242.15,345.92
iot-0-791,10000,2421436.62,242.14,345.92
iot-0-792,10000,2421494.93,242.15,345.93
iot-0-793,10000,2421344.95,242.13,345.91
iot-0-794,10000,2421350.35,242.14,345.91
iot-0-795,10000,2421373.87,242.14,345.91
iot-0-796,10000,2421359.65,242.14,345.91
iot-0-797,10000,2421447.82,242.14,345.92
iot-0-798,10000,2421480.28,242.15,345.92
iot-0-799,10000,2421475.39,242.15,345.92
iot-0-800,10000,2421462.47,242.15,345.92
iot-0-801,10000,2421363.33,242.14,345.91
iot-0-802,10000,2421429.87,242.14,345.92
iot-0-803,10000,2421468.07,242.15,345.92
iot-0-804,10000,2421432.31,242.14,345.92
iot-0-805,10000,2421380.49,242.14,345.91
iot-0-806,10000,2421474.68,242.15,345.92
iot-0-807,10000,2421377.22,242.14,345.91
iot-0-808,10000,2421384.30,242.14,345.91
iot-0-809,10000,2421368.57,242.14,345.91
iot-0-810,10000,2421379.29,242.14,345.91
iot-0-811,10000,2421394.87,242.14,345.91
iot-0-812,10000,2421427.71,242.14,345.92
iot-0-813,10000,2421452.27,242.15,345.92
iot-0-814,10000,2421429.01,242.14,345.92
iot-0-815,10000,2421410.94,242.14,345.91
iot-0-816,10000,2421414.57,242.14,345.92
iot-0-817,10000,2421473.25,242.15,345.92
iot-0-818,10000,2421346.06,242.13,345.91
iot-0-819,10000,2421445.23,242.14,345.92
iot-0-820,10000,2421421.68,242.14,345.92
iot-0-821,10000,2421448.39,242.14,345.92
iot-0-822,10000,2421407.31,242.14,345.91
iot-0-823,10000,2421438.77,242.14,345.92
iot-0-824,10000,2421502.39,242.15,345.93
iot-0-825,10000,2421454.14,242.15,345.92
iot-0-826,10000,2421454.86,242.15,345.92
iot-0-827,10000,2421379.12,242.14,345.91
iot-0-828,10000,2421485.73,242.15,345.93
iot-0-829,10000,2421455.43,242.15,345.92
iot-0-830,10000,2421491.05,242.15,345.93
iot-0-831,10000,2421458.73,242.15,345.92
iot-0-832,10000,2421479.85,242.15,345.92
iot-0-833,10000,2421393.81,242.14,345.91
iot-0-834,10000,2421342.32,242.13,345.90
iot-0-835,10000,2421466.49,242.15,345.92
iot-0-836,10000,2421489.04,242.15,345.93
iot-0-837,10000,2421415.29,242.14,345.92
iot-0-838,10000,2421454.71,242.15,345.92
iot-0-839,10000,2421480.42,242.15,345.92
iot-0-840,10000,2421389.60,242.14,345.91
iot-0-841,10000,2421380.78,242.14,345.91
iot-0-842,10000,2421327.28,242.13,345.90
iot-0-843,10000,2421403.92,242.14,345.91
iot-0-844,10000,2421482.72,242.15,345.93
iot-0-845,10000,2421387.19,242.14,345.91
iot-0-846,10000,2421385.61,242.14,345.91
iot-0-847,10000,2421432.18,242.14,345.92
iot-0-848,10000,2421320.71,242.13,345.90
iot-0-849,10000,2421493.78,242.15,345.93
iot-0-850,10000,2421395.36,242.14,345.91
iot-0-851,10000,2421411.23,242.14,345.91
iot-0-852,10000,2421487.03,242.15,345.93
iot-0-853,10000,2421487.31,242.15,345.93
iot-0-854,10000,2421374.37,242.14,345.91
iot-0-855,10000,2421421.82,242.14,345.92
iot-0-856,10000,2421503.69,242.15,345.93
iot-0-857,10000,2421395.22,242.14,345.91
iot-0-858,10000,2421450.84,242.15,345.92
iot-0-859,10000,2421406.73,242.14,345.91
iot-0-860,10000,2421437.19,242.14,345.92
iot-0-861,10000,2421433.03,242.14,345.92
iot-0-862,10000,2421411.66,242.14,345.91
iot-0-863,10000,2421465.48,242.15,345.92
iot-0-864,10000,2421436.76,242.14,345.92
iot-0-865,10000,2421453.85,242.15,345.92
iot-0-866,10000,2421446.81,242.14,345.92
iot-0-867,10000,2421446.38,242.14,345.92
iot-0-868,10000,2421328.22,242.13,345.90
iot-0-869,10000,2421355.13,242.14,345.91
iot-0-870,10000,2421464.05,242.15,345.92
iot-0-871,10000,2421481.43,242.15,345.92
iot-0-872,10000,2421411.09,242.14,345.91
iot-0-873,10000,2421446.53,242.14,345.92
iot-0-874,10000,2421488.32,242.15,345.93
iot-0-875,10000,2421408.78,242.14,345.91
iot-0-876,10000,2421447.24,242.14,345.92
iot-0-877,10000,2421471.95,242.15,345.92
iot-0-878,10000,2421411.37,242.14,345.91
iot-0-879,10000,2421358.06,242.14,345.91
iot-0-880,10000,2421355.41,242.14,345.91
iot-0-881,10000,2421345.78,242.13,345.91
iot-0-882,10000,2421476.69,242.15,345.92
iot-0-883,10000,2421445.95,242.14,345.92
iot-0-884,10000,2421404.57,242.14,345.91
iot-0-885,10000,2421407.75,242.14,345.91
iot-0-886,10000,2421426.42,242.14,345.92
iot-0-887,10000,2421502.82,242.15,345.93
iot-0-888,10000,2421401.44,242.14,345.91
iot-0-889,10000,2421408.18,242.14,345.91
iot-0-890,10000,2421347.30,242.13,345.91
iot-0-891,10000,2421402.34,242.14,345.91
iot-0-892,10000,2421343.97,242.13,345.91
iot-0-893,10000,2421420.96,242.14,345.92
iot-0-894,10000,2421451.70,242.15,345.92
iot-0-895,10000,2421494.21,242.15,345.93
iot-0-896,10000,2421407.89,242.14,345.91
iot-0-897,10000,2421354.25,242.14,345.91
iot-0-898,10000,2421439.06,242.14,345.92
iot-0-899,10000,2421467.93,242.15,345.92
iot-0-900,10000,2421441.50,242.14,345.92
iot-0-901,10000,2421465.20,242.15,345.92
iot-0-902,10000,2421425.13,242.14,345.92
iot-0-903,10000,2421473.10,242.15,345.92
iot-0-904,10000,2421434.32,242.14,345.92
iot-0-905,10000,2421386.90,242.14,345.91
iot-0-906,10000,2421359.16,242.14,345.91
iot-0-907,10000,2421386.76,242.14,345.91
iot-0-908,10000,2421477.40,242.15,345.92
iot-0-909,10000,2421472.52,242.15,345.92
iot-0-910,10000,2421463.62,242.15,345.92
iot-0-911,10000,2421499.95,242.15,345.93
iot-0-912,10000,2421399.75,242.14,345.91
iot-0-913,10000,2421398.00,242.14,345.91
iot-0-914,10000,2421397.28,242.14,345.91
iot-0-915,10000,2421502.54,242.15,345.93
iot-0-916,10000,2421429.58,242.14,345.92
iot-0-917,10000,2421369.57,242.14,345.91
iot-0-918,10000,2421478.71,242.15,345.92
iot-0-919,10000,2421381.81,242.14,345.91
iot-0-920,10000,2421417.01,242.14,345.92
iot-0-921,10000,2421473.53,242.15,345.92
iot-0-922,10000,2421436.47,242.14,345.92
iot-0-923,10000,2421363.69,242.14,345.91
iot-0-924,10000,2421452.13,242.15,345.92
iot-0-925,10000,2421478.41,242.15,345.92
iot-0-926,10000,2421484.59,242.15,345.93
iot-0-927,10000,2421357.14,242.14,345.91
iot-0-928,10000,2421496.36,242.15,345.93
iot-0-929,10000,2421436.33,242.14,345.92
iot-0-930,10000,2421461.89,242.15,345.92
iot-0-931,10000,2421472.38,242.15,345.92
iot-0-932,10000,2421475.54,242.15,345.92
iot-0-933,10000,2421432.60,242.14,345.92
iot-0-934,10000,2421501.12,242.15,345.93
iot-0-935,10000,2421343.01,242.13,345.91
iot-0-936,10000,2421430.44,242.14,345.92
iot-0-937,10000,2421434.89,242.14,345.92
iot-0-938,10000,2421424.70,242.14,345.92
iot-0-939,10000,2421416.58,242.14,345.92
iot-0-940,10000,2421418.88,242.14,345.92
iot-0-941,10000,2421423.55,242.14,345.92
iot-0-942,10000,2421440.21,242.14,345.92
iot-0-943,10000,2421383.12,242.14,345.91
iot-0-944,10000,2421456.58,242.15,345.92
iot-0-945,10000,2421491.91,242.15,345.93
iot-0-946,10000,2421441.21,242.14,345.92
iot-0-947,10000,2421400.64,242.14,345.91
iot-0-948,10000,2421493.49,242.15,345.93
iot-0-949,10000,2421466.20,242.15,345.92
iot-0-950,10000,2421406.44,242.14,345.91
iot-0-951,10000,2421404.28,242.14,345.91
iot-0-952,10000,2421348.66,242.13,345.91
iot-0-953,10000,2421477.12,242.15,345.92
iot-0-954,10000,2421425.27,242.14,345.92
iot-0-955,10000,2421343.54,242.13,345.91
iot-0-956,10000,2421504.12,242.15,345.93
iot-0-957,10000,2421388.41,242.14,345.91
iot-0-958,10000,2421413.57,242.14,345.92
iot-0-959,10000,2421419.67,242.14,345.92
iot-0-960,10000,2421467.78,242.15,345.92
iot-0-961,10000,2421319.05,242.13,345.90
iot-0-962,10000,2421458.16,242.15,345.92
iot-0-963,10000,2421433.46,242.14,345.92
iot-0-964,10000,2421370.70,242.14,345.91
iot-0-965,10000,2421415.58,242.14,345.92
iot-0-966,10000,2421373.28,242.14,345.91
iot-0-967,10000,2421412.83,242.14,345.92
iot-0-968,10000,2421460.31,242.15,345.92
iot-0-969,10000,2421450.40,242.15,345.92
iot-0-970,10000,2421363.84,242.14,345.91
iot-0-971,10000,2421485.16,242.15,345.93
iot-0-972,10000,2421401.07,242.14,345.91
iot-0-973,10000,2421417.30,242.14,345.92
iot-0-974,10000,2421453.28,242.15,345.92
iot-0-975,10000,2421439.20,242.14,345.92
iot-0-976,10000,2421437.77,242.14,345.92
iot-0-977,10000,2421450.12,242.15,345.92
iot-0-978,10000,2421489.47,242.15,345.93
iot-0-979,10000,2421409.68,242.14,345.91
iot-0-980,10000,2421322.07,242.13,345.90
iot-0-981,10000,2421493.92,242.15,345.93
iot-0-982,10000,2421492.20,242.15,345.93
iot-0-983,10000,2421477.55,242.15,345.92
iot-0-984,10000,2421459.45,242.15,345.92
iot-0-985,10000,2421431.45,242.14,345.92
iot-0-986,10000,2421493.06,242.15,345.93
iot-0-987,10000,2421337.45,242.13,345.90
iot-0-988,10000,2421427.57,242.14,345.92
iot-0-989,10000,2421500.24,242.15,345.93
iot-0-990,10000,2421377.79,242.14,345.91
iot-0-991,10000,2421448.97,242.14,345.92
iot-0-992,10000,2421363.19,242.14,345.91
iot-0-993,10000,2421379.63,242.14,345.91
iot-0-994,10000,2421399.04,242.14,345.91
iot-0-995,10000,2421414.43,242.14,345.92
iot-0-996,10000,2421341.38,242.13,345.90
iot-0-997,10000,2421449.26,242.14,345.92
iot-0-998,10000,2421494.50,242.15,345.93
iot-0-999,10000,2421461.75,242.15,345.92



Network Bandwidth usage:, 3.25701 %
Simulation time:, 40 days, 0 hours, 58 min, 17 seconds
Execution time:, 0 days, 8 hours, 7 min, 14 seconds
